query,query_group,mode,rank,image_id,score,file_path,photo_url,ai_description,keywords,brightness,contrast,saturation,warmth,detected_objects,weak_relevance,keyword_filter,rerank
dog on beach,combined,qdrant_keyword_secondary,5,U_5ePt5_IaU,0.31163407492177525,data\unsplash-lite\images\U_5ePt5_IaU.jpg,https://unsplash.com/photos/U_5ePt5_IaU,short-coated white and brown dog running in the seashore,"[""animal"", ""arecaceae"", ""beach"", ""blue water"", ""canine"", ""chihuahua"", ""coast"", ""cute"", ""dog"", ""dog like mammal"", ""flora"", ""fun"", ""goat"", ""grass"", ""happy"", ""holiday"", ""horizon"", ""lagoon"", ""lake"", ""landscape"", ""leisure activities"", ""mammal"", ""morning"", ""nature"", ""ocean"", ""outdoors"", ""palm tree"", ""pet"", ""plant"", ""play"", ""playful"", ""playful dog"", ""playing"", ""puppy"", ""road"", ""sand"", ""scenery"", ""sea"", ""sea side"", ""sky"", ""sun"", ""tree"", ""water"", ""white""]",0.7131504352107412,0.14488915989496426,0.11333318059628543,0.482140288529268,[],2,beach,False
dog on beach,combined,qdrant_keyword_secondary,6,1nPPNXTMcjk,0.309555203677701,data\unsplash-lite\images\1nPPNXTMcjk.jpg,https://unsplash.com/photos/1nPPNXTMcjk,person riding on horse running in seashore,"[""beach"", ""coast"", ""coastal and oceanic landforms"", ""exercise"", ""fitness"", ""horizon"", ""horse"", ""jogging"", ""nature"", ""ocean"", ""outdoors"", ""pony"", ""sand"", ""sea"", ""shore"", ""sky"", ""soil"", ""sport"", ""sports"", ""water"", ""wave"", ""wind wave"", ""working out""]",0.8454248066528663,0.14680585242231728,0.08063570507015122,0.470473570201541,[],1,beach,False
dog on beach,combined,qdrant_keyword_secondary,7,o_raXRpXiW8,0.3067670064689283,data\unsplash-lite\images\o_raXRpXiW8.jpg,https://unsplash.com/photos/o_raXRpXiW8,brown short coated dog on brown sand near body of water during daytime,"[""animal"", ""architecture"", ""bay"", ""beach"", ""beagle"", ""building"", ""canine"", ""coast"", ""dog"", ""german shepherd"", ""ground"", ""hound"", ""land"", ""landscape"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""plant"", ""promontory"", ""puppy"", ""rock"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""slate"", ""strap"", ""tower"", ""tree"", ""water""]",0.6334046238687783,0.16477927265895068,0.14974695305110308,0.5358003014194596,[],2,beach,False
dog on beach,combined,qdrant_keyword_secondary,8,EdlNaRhg9ik,0.30617178026724257,data\unsplash-lite\images\EdlNaRhg9ik.jpg,https://unsplash.com/photos/EdlNaRhg9ik,brown dog lying on ground,"[""adventure"", ""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""happy"", ""laying"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""outdoors"", ""outside"", ""path"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""spaniel"", ""strap"", ""tired"", ""tolling"", ""walk"", ""walkies""]",0.4098743912441279,0.24582027449817145,0.4011329601013583,0.5836419897141799,[],2,beach,False
dog on beach,combined,qdrant_keyword_secondary,9,-DueXI-0AO0,0.3051025943122154,data\unsplash-lite\images\-DueXI-0AO0.jpg,https://unsplash.com/photos/-DueXI-0AO0,tan dog,"[""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""orange"", ""outdoors"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""sitting"", ""smile"", ""smiley"", ""spaniel"", ""summer"", ""terrier"", ""tolling"", ""trees"", ""walking"", ""yellow""]",0.4796666349729547,0.23870658221596855,0.406519294969314,0.6008630644731368,[],2,beach,False
dog on beach,combined,qdrant_keyword_secondary,10,iuqsjQ_GhCo,0.30092155293227135,data\unsplash-lite\images\iuqsjQ_GhCo.jpg,https://unsplash.com/photos/iuqsjQ_GhCo,adult Italian grayhound standing on brown floor during daytime,"[""animal"", ""antelope"", ""beach"", ""canine"", ""cloud"", ""deer"", ""dog"", ""ecoregion"", ""gazelle"", ""giraffe"", ""ground"", ""horizon"", ""hound"", ""impala"", ""mammal"", ""meteorological phenomenon"", ""outdoors"", ""pet"", ""roof"", ""sand"", ""sea"", ""shore"", ""sky"", ""walks"", ""water"", ""whippet"", ""wildlife"", ""wirral""]",0.4343033034328101,0.24700118901294035,0.2215211891208096,0.5347600433593525,[],2,beach,False
dark forest with fog,combined,qdrant_semantic,1,Hr8gz4OE-Cs,0.3390190298890462,data\unsplash-lite\images\Hr8gz4OE-Cs.jpg,https://unsplash.com/photos/Hr8gz4OE-Cs,silhouette of trees during nighttime,"[""animal"", ""astronomy"", ""flock"", ""fog"", ""foggy"", ""full moon"", ""mist"", ""misty"", ""moon"", ""nature"", ""night"", ""outdoors"", ""outer space"", ""ridge"", ""space"", ""treeline"", ""trees"", ""universe"", ""weather""]",0.19425560455120464,0.12511106005775352,0.5452302016847794,0.4333861062295153,[],1,,False
dark forest with fog,combined,qdrant_semantic,2,lVpEY1BOTuM,0.3377291186556613,data\unsplash-lite\images\lVpEY1BOTuM.jpg,https://unsplash.com/photos/lVpEY1BOTuM,a black and white photo of a foggy forest,"[""abies"", ""conifer"", ""fir"", ""fog"", ""mist"", ""nature"", ""outdoors"", ""plant"", ""tree"", ""weather"", ""wilderness""]",0.5827970241432351,0.30485412163525993,0.0,0.5,[],2,,False
dark forest with fog,combined,qdrant_semantic,3,boCk0rIiOSw,0.33475080976958704,data\unsplash-lite\images\boCk0rIiOSw.jpg,https://unsplash.com/photos/boCk0rIiOSw,pine trees with fog,"[""backgrounds"", ""clouds"", ""fog"", ""forest"", ""mist"", ""mystery"", ""nature"", ""outdoors"", ""pattern"", ""texture"", ""wallpapers"", ""weather""]",0.4225131039402565,0.27354614580642,0.0,0.5,[],2,,False
dark forest with fog,combined,qdrant_semantic,4,4CDdd1RCt6w,0.33124254766392724,data\unsplash-lite\images\4CDdd1RCt6w.jpg,https://unsplash.com/photos/4CDdd1RCt6w,trees and pathway,"[""cold"", ""dark"", ""darkness"", ""fall"", ""fog"", ""foggy"", ""forest"", ""grass"", ""green"", ""landscape"", ""magic"", ""mist"", ""misty"", ""nature"", ""outdoors"", ""path"", ""shadow"", ""tree"", ""trees"", ""wallpaper"", ""weather"", ""wood""]",0.24678544667500432,0.12746255973470785,0.11481394381432926,0.49408324753105054,[],2,,False
dark forest with fog,combined,qdrant_semantic,5,Jea6w_Z72xw,0.32897404331597374,data\unsplash-lite\images\Jea6w_Z72xw.jpg,https://unsplash.com/photos/Jea6w_Z72xw,tree covered with snow during daytime,"[""abies"", ""art"", ""conifer"", ""dock"", ""fir"", ""flare"", ""fog"", ""ice"", ""land"", ""larch"", ""light"", ""mist"", ""mountain"", ""nature"", ""outdoors"", ""painting"", ""pier"", ""pine"", ""plant"", ""port"", ""redwood"", ""scenery"", ""snow"", ""spruce"", ""texture"", ""tree"", ""vegetation"", ""water"", ""waterfront"", ""weather"", ""winter""]",0.2519683781632311,0.1672759578594758,0.29909768483604265,0.46693467718283893,[],2,,False
dark forest with fog,combined,qdrant_semantic,6,lG5skcBScoY,0.3270279407867646,data\unsplash-lite\images\lG5skcBScoY.jpg,https://unsplash.com/photos/lG5skcBScoY,forest during clear skies,"[""atmospheric phenomenon"", ""birch"", ""black and white"", ""bush"", ""cold"", ""conifer"", ""countryside"", ""explore"", ""fir"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""grove"", ""habitat"", ""haunted"", ""haze"", ""jungle"", ""land"", ""misty"", ""nature"", ""oak"", ""outdoors"", ""palm"", ""path"", ""pine"", ""plant"", ""rainforest"", ""road"", ""soil"", ""sunlight"", ""track"", ""trail"", ""tree"", ""trees"", ""vegetation"", ""wilderness""]",0.37451710420496326,0.3086452113696832,0.12896382450278288,0.49056354098849825,[],2,,False
dark forest with fog,combined,qdrant_semantic,7,DfYPBHaOR04,0.3263114624691832,data\unsplash-lite\images\DfYPBHaOR04.jpg,https://unsplash.com/photos/DfYPBHaOR04,bare trees,"[""abies"", ""astronomy"", ""birch"", ""bush"", ""conifer"", ""dawn"", ""dusk"", ""fir"", ""fire"", ""flame"", ""flare"", ""fog"", ""forest"", ""forest fire"", ""ground"", ""grove"", ""jungle"", ""land"", ""light"", ""nature"", ""night"", ""outdoors"", ""plant"", ""red sky"", ""silhouette"", ""sky"", ""sunlight"", ""sunset"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""woodland""]",0.2532746512066365,0.21191971782442284,0.2506898674968684,0.5063761040596161,[],2,,False
dark forest with fog,combined,qdrant_semantic,8,PSFfI7vbS3c,0.3259402606944142,data\unsplash-lite\images\PSFfI7vbS3c.jpg,https://unsplash.com/photos/PSFfI7vbS3c,trees surrounded with fogs,"[""atmospheric phenomenon"", ""autumn"", ""birch"", ""creepy"", ""dirt road"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""gravel"", ""habitat"", ""hazy forest"", ""land"", ""landscape"", ""mist"", ""moody"", ""mooody"", ""mountain"", ""natural environment"", ""nature"", ""outdoors"", ""plant"", ""quiet"", ""road"", ""scarry"", ""scenic"", ""still"", ""tree"", ""trees"", ""vegetation"", ""weather"", ""wood"", ""woods""]",0.28432295057508683,0.13187695959344745,0.14539610420177185,0.5203059327368643,[],2,,False
dark forest with fog,combined,qdrant_semantic,9,LycNz2hKV0Q,0.325585397734244,data\unsplash-lite\images\LycNz2hKV0Q.jpg,https://unsplash.com/photos/LycNz2hKV0Q,brown trees covered with snow,"[""abies"", ""animal"", ""art"", ""conifer"", ""creepy"", ""dark"", ""deer"", ""elk"", ""fir"", ""flare"", ""fog"", ""forest"", ""forrest"", ""grove"", ""horror"", ""jungle"", ""land"", ""leszy"", ""light"", ""mammal"", ""mist"", ""mistery"", ""monster"", ""nature"", ""outdoors"", ""painting"", ""path"", ""photomontage"", ""plant"", ""poland"", ""road"", ""slavic"", ""sunlight"", ""tree"", ""vegetation"", ""weather"", ""wildlife"", ""wood"", ""woodland""]",0.2344578462488511,0.1413732908109371,0.32490657232945264,0.5308899075377221,[],2,,False
dark forest with fog,combined,qdrant_semantic,10,TEND07a9xDg,0.3247773058238521,data\unsplash-lite\images\TEND07a9xDg.jpg,https://unsplash.com/photos/TEND07a9xDg,nature photography of pine trees covered by fogs,"[""abies"", ""autumn"", ""backgrounds"", ""cloud"", ""computer backgrounds"", ""cool backgrounds"", ""fall"", ""fir"", ""fog"", ""forest"", ""hd backgrounds"", ""hd wallpapers"", ""mist"", ""morning"", ""nature"", ""outdoors"", ""plant"", ""teal"", ""tree"", ""trees"", ""tumblr backgrounds"", ""wallpapers"", ""weather"", ""yosemite""]",0.36053216805385346,0.14261974976121577,0.4902693738085512,0.37095089582056784,[],2,,False
dark forest with fog,combined,qdrant_keyword_primary,1,boCk0rIiOSw,0.33475080976958704,data\unsplash-lite\images\boCk0rIiOSw.jpg,https://unsplash.com/photos/boCk0rIiOSw,pine trees with fog,"[""backgrounds"", ""clouds"", ""fog"", ""forest"", ""mist"", ""mystery"", ""nature"", ""outdoors"", ""pattern"", ""texture"", ""wallpapers"", ""weather""]",0.4225131039402565,0.27354614580642,0.0,0.5,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,2,4CDdd1RCt6w,0.33124254766392724,data\unsplash-lite\images\4CDdd1RCt6w.jpg,https://unsplash.com/photos/4CDdd1RCt6w,trees and pathway,"[""cold"", ""dark"", ""darkness"", ""fall"", ""fog"", ""foggy"", ""forest"", ""grass"", ""green"", ""landscape"", ""magic"", ""mist"", ""misty"", ""nature"", ""outdoors"", ""path"", ""shadow"", ""tree"", ""trees"", ""wallpaper"", ""weather"", ""wood""]",0.24678544667500432,0.12746255973470785,0.11481394381432926,0.49408324753105054,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,3,lG5skcBScoY,0.3270279407867646,data\unsplash-lite\images\lG5skcBScoY.jpg,https://unsplash.com/photos/lG5skcBScoY,forest during clear skies,"[""atmospheric phenomenon"", ""birch"", ""black and white"", ""bush"", ""cold"", ""conifer"", ""countryside"", ""explore"", ""fir"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""grove"", ""habitat"", ""haunted"", ""haze"", ""jungle"", ""land"", ""misty"", ""nature"", ""oak"", ""outdoors"", ""palm"", ""path"", ""pine"", ""plant"", ""rainforest"", ""road"", ""soil"", ""sunlight"", ""track"", ""trail"", ""tree"", ""trees"", ""vegetation"", ""wilderness""]",0.37451710420496326,0.3086452113696832,0.12896382450278288,0.49056354098849825,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,4,DfYPBHaOR04,0.3263114624691832,data\unsplash-lite\images\DfYPBHaOR04.jpg,https://unsplash.com/photos/DfYPBHaOR04,bare trees,"[""abies"", ""astronomy"", ""birch"", ""bush"", ""conifer"", ""dawn"", ""dusk"", ""fir"", ""fire"", ""flame"", ""flare"", ""fog"", ""forest"", ""forest fire"", ""ground"", ""grove"", ""jungle"", ""land"", ""light"", ""nature"", ""night"", ""outdoors"", ""plant"", ""red sky"", ""silhouette"", ""sky"", ""sunlight"", ""sunset"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""woodland""]",0.2532746512066365,0.21191971782442284,0.2506898674968684,0.5063761040596161,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,5,PSFfI7vbS3c,0.3259402606944142,data\unsplash-lite\images\PSFfI7vbS3c.jpg,https://unsplash.com/photos/PSFfI7vbS3c,trees surrounded with fogs,"[""atmospheric phenomenon"", ""autumn"", ""birch"", ""creepy"", ""dirt road"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""gravel"", ""habitat"", ""hazy forest"", ""land"", ""landscape"", ""mist"", ""moody"", ""mooody"", ""mountain"", ""natural environment"", ""nature"", ""outdoors"", ""plant"", ""quiet"", ""road"", ""scarry"", ""scenic"", ""still"", ""tree"", ""trees"", ""vegetation"", ""weather"", ""wood"", ""woods""]",0.28432295057508683,0.13187695959344745,0.14539610420177185,0.5203059327368643,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,6,LycNz2hKV0Q,0.325585397734244,data\unsplash-lite\images\LycNz2hKV0Q.jpg,https://unsplash.com/photos/LycNz2hKV0Q,brown trees covered with snow,"[""abies"", ""animal"", ""art"", ""conifer"", ""creepy"", ""dark"", ""deer"", ""elk"", ""fir"", ""flare"", ""fog"", ""forest"", ""forrest"", ""grove"", ""horror"", ""jungle"", ""land"", ""leszy"", ""light"", ""mammal"", ""mist"", ""mistery"", ""monster"", ""nature"", ""outdoors"", ""painting"", ""path"", ""photomontage"", ""plant"", ""poland"", ""road"", ""slavic"", ""sunlight"", ""tree"", ""vegetation"", ""weather"", ""wildlife"", ""wood"", ""woodland""]",0.2344578462488511,0.1413732908109371,0.32490657232945264,0.5308899075377221,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,7,TEND07a9xDg,0.3247773058238521,data\unsplash-lite\images\TEND07a9xDg.jpg,https://unsplash.com/photos/TEND07a9xDg,nature photography of pine trees covered by fogs,"[""abies"", ""autumn"", ""backgrounds"", ""cloud"", ""computer backgrounds"", ""cool backgrounds"", ""fall"", ""fir"", ""fog"", ""forest"", ""hd backgrounds"", ""hd wallpapers"", ""mist"", ""morning"", ""nature"", ""outdoors"", ""plant"", ""teal"", ""tree"", ""trees"", ""tumblr backgrounds"", ""wallpapers"", ""weather"", ""yosemite""]",0.36053216805385346,0.14261974976121577,0.4902693738085512,0.37095089582056784,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,8,bVwe2yS6Dsk,0.32468116901805855,data\unsplash-lite\images\bVwe2yS6Dsk.jpg,https://unsplash.com/photos/bVwe2yS6Dsk,worm's eye-view of forest,"[""conifer"", ""dense"", ""dirt road"", ""ecosystem"", ""flora"", ""fog"", ""forest"", ""giant"", ""gravel"", ""green"", ""grove"", ""horizontal"", ""land"", ""mist"", ""moody"", ""morning"", ""mysterious"", ""nature"", ""no people"", ""old growth forest"", ""outdoors"", ""pacific northwest"", ""plant"", ""pnw"", ""redwood"", ""road"", ""soft"", ""spruce fir forest"", ""tall"", ""tiger mountain"", ""tree"", ""trees"", ""vegetation"", ""washington state"", ""woodland""]",0.41773997587316175,0.25704534459873624,0.1615371763939951,0.5075628422755821,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,9,ROdim26cPC0,0.32376280020967657,data\unsplash-lite\images\ROdim26cPC0.jpg,https://unsplash.com/photos/ROdim26cPC0,fog above forest during daytime,"[""abies"", ""atmosphere"", ""conifer"", ""fir"", ""fog"", ""foggy"", ""forest"", ""freezing"", ""hike"", ""hiking"", ""jungle"", ""land"", ""landscape"", ""minimal"", ""mist"", ""morning"", ""nature"", ""nebel"", ""outdoor"", ""outdoors"", ""pine"", ""plant"", ""scenery"", ""sky"", ""spruce"", ""tree"", ""trees"", ""vegetation"", ""wald"", ""weather"", ""winter"", ""woody plant""]",0.42533467382554196,0.3412003099285155,0.08288172582082687,0.49219955050385256,[],2,forest,False
dark forest with fog,combined,qdrant_keyword_primary,10,UTQmI7QMTuI,0.32325821941083444,data\unsplash-lite\images\UTQmI7QMTuI.jpg,https://unsplash.com/photos/UTQmI7QMTuI,foggy pine tree forest,"[""abies"", ""atmosphere"", ""b & w"", ""black and white"", ""conifer"", ""contrast"", ""dark"", ""fir"", ""flora"", ""fog"", ""forest"", ""land"", ""landscape"", ""mist"", ""monochrome photography"", ""mood"", ""morning"", ""mountain"", ""nature"", ""outdoors"", ""pine"", ""plant"", ""rainforest"", ""silhouette"", ""sky"", ""spruce"", ""tree"", ""tree line"", ""trees"", ""vegetation"", ""weather"", ""woody plant""]",0.4434202007218903,0.3199369069981521,0.0,0.5,[],2,forest,False
dark forest with fog,combined,qdrant_rerank,1,Hr8gz4OE-Cs,0.4316851054929044,data\unsplash-lite\images\Hr8gz4OE-Cs.jpg,https://unsplash.com/photos/Hr8gz4OE-Cs,silhouette of trees during nighttime,"[""animal"", ""astronomy"", ""flock"", ""fog"", ""foggy"", ""full moon"", ""mist"", ""misty"", ""moon"", ""nature"", ""night"", ""outdoors"", ""outer space"", ""ridge"", ""space"", ""treeline"", ""trees"", ""universe"", ""weather""]",0.19425560455120464,0.12511106005775352,0.5452302016847794,0.4333861062295153,[],1,,True
dark forest with fog,combined,qdrant_rerank,2,SN5tuWyD5h8,0.4287302056589605,data\unsplash-lite\images\SN5tuWyD5h8.jpg,https://unsplash.com/photos/SN5tuWyD5h8,black and white wooden cabinet,"[""art"", ""asphalt"", ""atmospheric"", ""black"", ""black and white"", ""blur"", ""bokeh"", ""creepy"", ""dark"", ""flare"", ""fog"", ""headlight"", ""light"", ""lighting"", ""long exposure"", ""mist"", ""monochrome"", ""nature"", ""outdoors"", ""plant"", ""rails"", ""railway"", ""rain"", ""sign"", ""silhouette"", ""smoke"", ""sunlight"", ""tarmac"", ""train"", ""trains"", ""tree"", ""vertical"", ""wall"", ""weather""]",0.31077226626327614,0.33769998228234904,0.0,0.5,[],2,,True
dark forest with fog,combined,qdrant_rerank,3,wL8Yx2tOmYI,0.4280324428847942,data\unsplash-lite\images\wL8Yx2tOmYI.jpg,https://unsplash.com/photos/wL8Yx2tOmYI,bare tree foggy scenery,"[""backgrounds"", ""flare"", ""fog"", ""forest"", ""grove"", ""jungle"", ""land"", ""light"", ""mist"", ""nature"", ""outdoors"", ""plant"", ""silhouette"", ""sunlight"", ""tree"", ""vegetation"", ""wallpapers"", ""weather"", ""woodland""]",0.21221485853113176,0.2149290281066873,0.4497640841789932,0.4638050171640294,[],2,,True
dark forest with fog,combined,qdrant_rerank,4,DfYPBHaOR04,0.42706423017911066,data\unsplash-lite\images\DfYPBHaOR04.jpg,https://unsplash.com/photos/DfYPBHaOR04,bare trees,"[""abies"", ""astronomy"", ""birch"", ""bush"", ""conifer"", ""dawn"", ""dusk"", ""fir"", ""fire"", ""flame"", ""flare"", ""fog"", ""forest"", ""forest fire"", ""ground"", ""grove"", ""jungle"", ""land"", ""light"", ""nature"", ""night"", ""outdoors"", ""plant"", ""red sky"", ""silhouette"", ""sky"", ""sunlight"", ""sunset"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""woodland""]",0.2532746512066365,0.21191971782442284,0.2506898674968684,0.5063761040596161,[],2,,True
