query,query_group,mode,rank,image_id,file_path,visual_relevance,visual_notes,visible_main_object,style_match,failure_reason,weak_relevance,ai_description,keywords
dog on beach,combined,qdrant_keyword_secondary,10,iuqsjQ_GhCo,data\unsplash-lite\images\iuqsjQ_GhCo.jpg,2,"Full visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,yes,good_match,2,adult Italian grayhound standing on brown floor during daytime,"[""animal"", ""antelope"", ""beach"", ""canine"", ""cloud"", ""deer"", ""dog"", ""ecoregion"", ""gazelle"", ""giraffe"", ""ground"", ""horizon"", ""hound"", ""impala"", ""mammal"", ""meteorological phenomenon"", ""outdoors"", ""pet"", ""roof"", ""sand"", ""sea"", ""shore"", ""sky"", ""walks"", ""water"", ""whippet"", ""wildlife"", ""wirral""]"
dark forest with fog,combined,qdrant_semantic,1,Hr8gz4OE-Cs,data\unsplash-lite\images\Hr8gz4OE-Cs.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,1,silhouette of trees during nighttime,"[""animal"", ""astronomy"", ""flock"", ""fog"", ""foggy"", ""full moon"", ""mist"", ""misty"", ""moon"", ""nature"", ""night"", ""outdoors"", ""outer space"", ""ridge"", ""space"", ""treeline"", ""trees"", ""universe"", ""weather""]"
dark forest with fog,combined,qdrant_semantic,2,lVpEY1BOTuM,data\unsplash-lite\images\lVpEY1BOTuM.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,a black and white photo of a foggy forest,"[""abies"", ""conifer"", ""fir"", ""fog"", ""mist"", ""nature"", ""outdoors"", ""plant"", ""tree"", ""weather"", ""wilderness""]"
dark forest with fog,combined,qdrant_semantic,3,boCk0rIiOSw,data\unsplash-lite\images\boCk0rIiOSw.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,pine trees with fog,"[""backgrounds"", ""clouds"", ""fog"", ""forest"", ""mist"", ""mystery"", ""nature"", ""outdoors"", ""pattern"", ""texture"", ""wallpapers"", ""weather""]"
dark forest with fog,combined,qdrant_semantic,4,4CDdd1RCt6w,data\unsplash-lite\images\4CDdd1RCt6w.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,trees and pathway,"[""cold"", ""dark"", ""darkness"", ""fall"", ""fog"", ""foggy"", ""forest"", ""grass"", ""green"", ""landscape"", ""magic"", ""mist"", ""misty"", ""nature"", ""outdoors"", ""path"", ""shadow"", ""tree"", ""trees"", ""wallpaper"", ""weather"", ""wood""]"
dark forest with fog,combined,qdrant_semantic,5,Jea6w_Z72xw,data\unsplash-lite\images\Jea6w_Z72xw.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,tree covered with snow during daytime,"[""abies"", ""art"", ""conifer"", ""dock"", ""fir"", ""flare"", ""fog"", ""ice"", ""land"", ""larch"", ""light"", ""mist"", ""mountain"", ""nature"", ""outdoors"", ""painting"", ""pier"", ""pine"", ""plant"", ""port"", ""redwood"", ""scenery"", ""snow"", ""spruce"", ""texture"", ""tree"", ""vegetation"", ""water"", ""waterfront"", ""weather"", ""winter""]"
dark forest with fog,combined,qdrant_semantic,6,lG5skcBScoY,data\unsplash-lite\images\lG5skcBScoY.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,forest during clear skies,"[""atmospheric phenomenon"", ""birch"", ""black and white"", ""bush"", ""cold"", ""conifer"", ""countryside"", ""explore"", ""fir"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""grove"", ""habitat"", ""haunted"", ""haze"", ""jungle"", ""land"", ""misty"", ""nature"", ""oak"", ""outdoors"", ""palm"", ""path"", ""pine"", ""plant"", ""rainforest"", ""road"", ""soil"", ""sunlight"", ""track"", ""trail"", ""tree"", ""trees"", ""vegetation"", ""wilderness""]"
dark forest with fog,combined,qdrant_semantic,7,DfYPBHaOR04,data\unsplash-lite\images\DfYPBHaOR04.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,bare trees,"[""abies"", ""astronomy"", ""birch"", ""bush"", ""conifer"", ""dawn"", ""dusk"", ""fir"", ""fire"", ""flame"", ""flare"", ""fog"", ""forest"", ""forest fire"", ""ground"", ""grove"", ""jungle"", ""land"", ""light"", ""nature"", ""night"", ""outdoors"", ""plant"", ""red sky"", ""silhouette"", ""sky"", ""sunlight"", ""sunset"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""woodland""]"
dark forest with fog,combined,qdrant_semantic,8,PSFfI7vbS3c,data\unsplash-lite\images\PSFfI7vbS3c.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,trees surrounded with fogs,"[""atmospheric phenomenon"", ""autumn"", ""birch"", ""creepy"", ""dirt road"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""gravel"", ""habitat"", ""hazy forest"", ""land"", ""landscape"", ""mist"", ""moody"", ""mooody"", ""mountain"", ""natural environment"", ""nature"", ""outdoors"", ""plant"", ""quiet"", ""road"", ""scarry"", ""scenic"", ""still"", ""tree"", ""trees"", ""vegetation"", ""weather"", ""wood"", ""woods""]"
dark forest with fog,combined,qdrant_semantic,9,LycNz2hKV0Q,data\unsplash-lite\images\LycNz2hKV0Q.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,brown trees covered with snow,"[""abies"", ""animal"", ""art"", ""conifer"", ""creepy"", ""dark"", ""deer"", ""elk"", ""fir"", ""flare"", ""fog"", ""forest"", ""forrest"", ""grove"", ""horror"", ""jungle"", ""land"", ""leszy"", ""light"", ""mammal"", ""mist"", ""mistery"", ""monster"", ""nature"", ""outdoors"", ""painting"", ""path"", ""photomontage"", ""plant"", ""poland"", ""road"", ""slavic"", ""sunlight"", ""tree"", ""vegetation"", ""weather"", ""wildlife"", ""wood"", ""woodland""]"
dark forest with fog,combined,qdrant_semantic,10,TEND07a9xDg,data\unsplash-lite\images\TEND07a9xDg.jpg,2,"Full visual match. Excellent dark, foggy forest retrieval; semantic search already satisfies the query visually.",forest,yes,good_match,2,nature photography of pine trees covered by fogs,"[""abies"", ""autumn"", ""backgrounds"", ""cloud"", ""computer backgrounds"", ""cool backgrounds"", ""fall"", ""fir"", ""fog"", ""forest"", ""hd backgrounds"", ""hd wallpapers"", ""mist"", ""morning"", ""nature"", ""outdoors"", ""plant"", ""teal"", ""tree"", ""trees"", ""tumblr backgrounds"", ""wallpapers"", ""weather"", ""yosemite""]"
dark forest with fog,combined,qdrant_keyword_primary,1,boCk0rIiOSw,data\unsplash-lite\images\boCk0rIiOSw.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,pine trees with fog,"[""backgrounds"", ""clouds"", ""fog"", ""forest"", ""mist"", ""mystery"", ""nature"", ""outdoors"", ""pattern"", ""texture"", ""wallpapers"", ""weather""]"
dark forest with fog,combined,qdrant_keyword_primary,2,4CDdd1RCt6w,data\unsplash-lite\images\4CDdd1RCt6w.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,trees and pathway,"[""cold"", ""dark"", ""darkness"", ""fall"", ""fog"", ""foggy"", ""forest"", ""grass"", ""green"", ""landscape"", ""magic"", ""mist"", ""misty"", ""nature"", ""outdoors"", ""path"", ""shadow"", ""tree"", ""trees"", ""wallpaper"", ""weather"", ""wood""]"
dark forest with fog,combined,qdrant_keyword_primary,3,lG5skcBScoY,data\unsplash-lite\images\lG5skcBScoY.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,forest during clear skies,"[""atmospheric phenomenon"", ""birch"", ""black and white"", ""bush"", ""cold"", ""conifer"", ""countryside"", ""explore"", ""fir"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""grove"", ""habitat"", ""haunted"", ""haze"", ""jungle"", ""land"", ""misty"", ""nature"", ""oak"", ""outdoors"", ""palm"", ""path"", ""pine"", ""plant"", ""rainforest"", ""road"", ""soil"", ""sunlight"", ""track"", ""trail"", ""tree"", ""trees"", ""vegetation"", ""wilderness""]"
dark forest with fog,combined,qdrant_keyword_primary,4,DfYPBHaOR04,data\unsplash-lite\images\DfYPBHaOR04.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,bare trees,"[""abies"", ""astronomy"", ""birch"", ""bush"", ""conifer"", ""dawn"", ""dusk"", ""fir"", ""fire"", ""flame"", ""flare"", ""fog"", ""forest"", ""forest fire"", ""ground"", ""grove"", ""jungle"", ""land"", ""light"", ""nature"", ""night"", ""outdoors"", ""plant"", ""red sky"", ""silhouette"", ""sky"", ""sunlight"", ""sunset"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""woodland""]"
dark forest with fog,combined,qdrant_keyword_primary,5,PSFfI7vbS3c,data\unsplash-lite\images\PSFfI7vbS3c.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,trees surrounded with fogs,"[""atmospheric phenomenon"", ""autumn"", ""birch"", ""creepy"", ""dirt road"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""gravel"", ""habitat"", ""hazy forest"", ""land"", ""landscape"", ""mist"", ""moody"", ""mooody"", ""mountain"", ""natural environment"", ""nature"", ""outdoors"", ""plant"", ""quiet"", ""road"", ""scarry"", ""scenic"", ""still"", ""tree"", ""trees"", ""vegetation"", ""weather"", ""wood"", ""woods""]"
dark forest with fog,combined,qdrant_keyword_primary,6,LycNz2hKV0Q,data\unsplash-lite\images\LycNz2hKV0Q.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,brown trees covered with snow,"[""abies"", ""animal"", ""art"", ""conifer"", ""creepy"", ""dark"", ""deer"", ""elk"", ""fir"", ""flare"", ""fog"", ""forest"", ""forrest"", ""grove"", ""horror"", ""jungle"", ""land"", ""leszy"", ""light"", ""mammal"", ""mist"", ""mistery"", ""monster"", ""nature"", ""outdoors"", ""painting"", ""path"", ""photomontage"", ""plant"", ""poland"", ""road"", ""slavic"", ""sunlight"", ""tree"", ""vegetation"", ""weather"", ""wildlife"", ""wood"", ""woodland""]"
dark forest with fog,combined,qdrant_keyword_primary,7,TEND07a9xDg,data\unsplash-lite\images\TEND07a9xDg.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,nature photography of pine trees covered by fogs,"[""abies"", ""autumn"", ""backgrounds"", ""cloud"", ""computer backgrounds"", ""cool backgrounds"", ""fall"", ""fir"", ""fog"", ""forest"", ""hd backgrounds"", ""hd wallpapers"", ""mist"", ""morning"", ""nature"", ""outdoors"", ""plant"", ""teal"", ""tree"", ""trees"", ""tumblr backgrounds"", ""wallpapers"", ""weather"", ""yosemite""]"
dark forest with fog,combined,qdrant_keyword_primary,8,bVwe2yS6Dsk,data\unsplash-lite\images\bVwe2yS6Dsk.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,worm's eye-view of forest,"[""conifer"", ""dense"", ""dirt road"", ""ecosystem"", ""flora"", ""fog"", ""forest"", ""giant"", ""gravel"", ""green"", ""grove"", ""horizontal"", ""land"", ""mist"", ""moody"", ""morning"", ""mysterious"", ""nature"", ""no people"", ""old growth forest"", ""outdoors"", ""pacific northwest"", ""plant"", ""pnw"", ""redwood"", ""road"", ""soft"", ""spruce fir forest"", ""tall"", ""tiger mountain"", ""tree"", ""trees"", ""vegetation"", ""washington state"", ""woodland""]"
dark forest with fog,combined,qdrant_keyword_primary,9,ROdim26cPC0,data\unsplash-lite\images\ROdim26cPC0.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,fog above forest during daytime,"[""abies"", ""atmosphere"", ""conifer"", ""fir"", ""fog"", ""foggy"", ""forest"", ""freezing"", ""hike"", ""hiking"", ""jungle"", ""land"", ""landscape"", ""minimal"", ""mist"", ""morning"", ""nature"", ""nebel"", ""outdoor"", ""outdoors"", ""pine"", ""plant"", ""scenery"", ""sky"", ""spruce"", ""tree"", ""trees"", ""vegetation"", ""wald"", ""weather"", ""winter"", ""woody plant""]"
dark forest with fog,combined,qdrant_keyword_primary,10,UTQmI7QMTuI,data\unsplash-lite\images\UTQmI7QMTuI.jpg,2,Full visual match. Forest filtering returns strong dark/fog forest images.,forest,yes,good_match,2,foggy pine tree forest,"[""abies"", ""atmosphere"", ""b & w"", ""black and white"", ""conifer"", ""contrast"", ""dark"", ""fir"", ""flora"", ""fog"", ""forest"", ""land"", ""landscape"", ""mist"", ""monochrome photography"", ""mood"", ""morning"", ""mountain"", ""nature"", ""outdoors"", ""pine"", ""plant"", ""rainforest"", ""silhouette"", ""sky"", ""spruce"", ""tree"", ""tree line"", ""trees"", ""vegetation"", ""weather"", ""woody plant""]"
dark forest with fog,combined,qdrant_rerank,1,Hr8gz4OE-Cs,data\unsplash-lite\images\Hr8gz4OE-Cs.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,1,silhouette of trees during nighttime,"[""animal"", ""astronomy"", ""flock"", ""fog"", ""foggy"", ""full moon"", ""mist"", ""misty"", ""moon"", ""nature"", ""night"", ""outdoors"", ""outer space"", ""ridge"", ""space"", ""treeline"", ""trees"", ""universe"", ""weather""]"
dark forest with fog,combined,qdrant_rerank,2,SN5tuWyD5h8,data\unsplash-lite\images\SN5tuWyD5h8.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,black and white wooden cabinet,"[""art"", ""asphalt"", ""atmospheric"", ""black"", ""black and white"", ""blur"", ""bokeh"", ""creepy"", ""dark"", ""flare"", ""fog"", ""headlight"", ""light"", ""lighting"", ""long exposure"", ""mist"", ""monochrome"", ""nature"", ""outdoors"", ""plant"", ""rails"", ""railway"", ""rain"", ""sign"", ""silhouette"", ""smoke"", ""sunlight"", ""tarmac"", ""train"", ""trains"", ""tree"", ""vertical"", ""wall"", ""weather""]"
dark forest with fog,combined,qdrant_rerank,3,wL8Yx2tOmYI,data\unsplash-lite\images\wL8Yx2tOmYI.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,bare tree foggy scenery,"[""backgrounds"", ""flare"", ""fog"", ""forest"", ""grove"", ""jungle"", ""land"", ""light"", ""mist"", ""nature"", ""outdoors"", ""plant"", ""silhouette"", ""sunlight"", ""tree"", ""vegetation"", ""wallpapers"", ""weather"", ""woodland""]"
dark forest with fog,combined,qdrant_rerank,4,DfYPBHaOR04,data\unsplash-lite\images\DfYPBHaOR04.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,bare trees,"[""abies"", ""astronomy"", ""birch"", ""bush"", ""conifer"", ""dawn"", ""dusk"", ""fir"", ""fire"", ""flame"", ""flare"", ""fog"", ""forest"", ""forest fire"", ""ground"", ""grove"", ""jungle"", ""land"", ""light"", ""nature"", ""night"", ""outdoors"", ""plant"", ""red sky"", ""silhouette"", ""sky"", ""sunlight"", ""sunset"", ""tree"", ""tree trunk"", ""vegetation"", ""weather"", ""woodland""]"
dark forest with fog,combined,qdrant_rerank,5,lG5skcBScoY,data\unsplash-lite\images\lG5skcBScoY.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,forest during clear skies,"[""atmospheric phenomenon"", ""birch"", ""black and white"", ""bush"", ""cold"", ""conifer"", ""countryside"", ""explore"", ""fir"", ""flora"", ""fog"", ""forest"", ""gloomy"", ""grove"", ""habitat"", ""haunted"", ""haze"", ""jungle"", ""land"", ""misty"", ""nature"", ""oak"", ""outdoors"", ""palm"", ""path"", ""pine"", ""plant"", ""rainforest"", ""road"", ""soil"", ""sunlight"", ""track"", ""trail"", ""tree"", ""trees"", ""vegetation"", ""wilderness""]"
dark forest with fog,combined,qdrant_rerank,6,eDfb2vObvvs,data\unsplash-lite\images\eDfb2vObvvs.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,foggy mountain scenery,"[""abies"", ""conifer"", ""dark"", ""fir"", ""fog"", ""forest"", ""mist"", ""myst"", ""mystical"", ""nature"", ""outdoors"", ""pine"", ""plant"", ""schwarzwald"", ""shadow"", ""spruce"", ""tree"", ""weather""]"
dark forest with fog,combined,qdrant_rerank,7,oO15xC38wj4,data\unsplash-lite\images\oO15xC38wj4.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,green forest,"[""atmosphere"", ""atmospheric phenomenon"", ""cityscape"", ""cloudy"", ""composition"", ""conifer"", ""darkness"", ""dirt road"", ""flora"", ""fog"", ""foggy"", ""foliage"", ""forest"", ""gravel"", ""hiking"", ""journey"", ""jungle"", ""land"", ""light"", ""mist"", ""morning"", ""mountain"", ""nature"", ""outdoors"", ""pine"", ""pines"", ""plant"", ""road"", ""sky"", ""sunrise"", ""tree"", ""urban"", ""vegetation"", ""winter"", ""woodland""]"
dark forest with fog,combined,qdrant_rerank,8,Jea6w_Z72xw,data\unsplash-lite\images\Jea6w_Z72xw.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,tree covered with snow during daytime,"[""abies"", ""art"", ""conifer"", ""dock"", ""fir"", ""flare"", ""fog"", ""ice"", ""land"", ""larch"", ""light"", ""mist"", ""mountain"", ""nature"", ""outdoors"", ""painting"", ""pier"", ""pine"", ""plant"", ""port"", ""redwood"", ""scenery"", ""snow"", ""spruce"", ""texture"", ""tree"", ""vegetation"", ""water"", ""waterfront"", ""weather"", ""winter""]"
dark forest with fog,combined,qdrant_rerank,9,93rrKwlUnSM,data\unsplash-lite\images\93rrKwlUnSM.jpg,2,"Full visual match. Reranking maintains high style consistency, but semantic retrieval was already strong.",forest,yes,good_match,2,top view of forest,"[""abies"", ""alps"", ""atmosphere"", ""bush"", ""calm"", ""conifer"", ""darkness"", ""fir"", ""flora"", ""fog"", ""foggy"", ""forest"", ""gray"", ""green"", ""grey"", ""grove"", ""jungle"", ""land"", ""leaf"", ""mist"", ""misty"", ""moody"", ""mountain"", ""nature"", ""night"", ""outdoors"", ""pacific northwest"", ""plant"", ""pnw"", ""rainforest"", ""sky"", ""spruce"", ""subdued"", ""sunlight"", ""tree"", ""trees"", ""vegetation"", ""wallpaper"", ""weather"", ""woodland"", ""woods"", ""woody plant""]"
